timestamp,id,price,market_cap,volume_24h,price_change_24h
2026-06-11T03:35:45.471582,bitcoin,62698,1256486062343.2756,29260858128.756054,1.6662866588635032
2026-06-11T03:35:45.472281,ethereum,1653.97,199580703307.66547,12440369910.850233,0.8609225746696555
2026-06-11T03:40:46.126048,bitcoin,62598,1255466708504.6497,30268648717.31478,1.4795059783614732
2026-06-11T03:40:46.129685,ethereum,1651.65,199500303068.4957,13605523904.564333,0.7467461431248328
2026-06-11T03:45:46.788454,bitcoin,62602,1254663833433.6704,29492138641.81934,1.5256081751656567
2026-06-11T03:45:46.794010,ethereum,1651.16,199271335337.08755,12510141246.468935,0.7954710808340749
2026-06-11T03:50:47.367560,bitcoin,62643,1255117906077.3877,29813500313.583187,1.56422285195244
2026-06-11T03:50:47.374531,ethereum,1652.04,199371802610.6248,12425246171.009884,0.7337978443269703
2026-06-11T03:55:48.021118,bitcoin,62631,1254994690377.5708,29578610546.62897,1.5956570550945415
2026-06-11T03:55:48.022384,ethereum,1651.4,199291952115.92825,12346977825.070799,0.7641973597585583
2026-06-11T04:00:48.718520,bitcoin,62646,1255355583709.6414,28594569391.99983,1.6200365966571515
2026-06-11T04:00:48.723071,ethereum,1652.78,199481074657.9945,12440877453.668825,0.8484015651174457
2026-06-11T04:05:49.376793,bitcoin,62697,1255619029535.9148,29500434359.546318,1.7970202338620178
2026-06-11T04:05:49.378544,ethereum,1654.42,199575276272.02713,13519621939.786003,1.124001620616776
2026-06-11T04:10:49.988846,bitcoin,62713,1256542431658.5513,29884584302.027893,1.8492916859991524
2026-06-11T04:10:49.990566,ethereum,1654.53,199630558441.24225,13507752007.768934,1.1428579973204884
2026-06-11T04:15:50.637072,bitcoin,62768,1256542431658.5513,30067849341.89654,1.9094604454644357
2026-06-11T04:15:50.644409,ethereum,1656.21,199862091753.03098,13056184524.613182,1.214915453950586
2026-06-11T04:20:51.267431,bitcoin,62755,1257295898958.7734,29237657582.87077,1.9620717676571746
2026-06-11T04:20:51.270302,ethereum,1655.78,199800151017.02023,12730852683.1003,1.2959610626834255
2026-06-11T04:25:51.927557,bitcoin,62823,1259054328445.992,29332915710.93825,2.222098889956633
2026-06-11T04:25:51.930718,ethereum,1657.88,199805661165.4868,13012560979.605576,1.5698340625545075
2026-06-11T04:30:52.572787,bitcoin,62866,1259792218119.713,29314157238.255795,2.3218723217239314
2026-06-11T04:30:52.578835,ethereum,1658.88,200102860555.72336,12467908981.791649,1.709268680058247
2026-06-11T04:35:53.222612,bitcoin,62868,1259836198768.318,28996711987.523758,2.4274581180781065
2026-06-11T04:35:53.224862,ethereum,1659.42,200203184644.71835,12909548589.269972,1.9699099822605148
2026-06-11T04:40:53.921126,bitcoin,62870,1259851365348.2703,28990099099.827393,2.635233333493749
2026-06-11T04:40:53.927275,ethereum,1660.58,200280804487.76736,12495544360.026182,2.317189302868324
2026-06-11T04:45:54.532915,bitcoin,62799,1260120345997.3967,30058837819.609356,2.6962684340293226
2026-06-11T04:45:54.534854,ethereum,1659.09,200245991490.3257,13086358306.634638,2.2250909307011164
2026-06-11T04:50:55.263793,bitcoin,62903,1260634904971.635,29551384013.21978,2.7296277404801965
2026-06-11T04:50:55.276989,ethereum,1660.15,200364457195.7495,13499827635.510027,2.4481784776970676
2026-06-11T04:55:55.873565,bitcoin,62872,1260133415252.825,29396205984.240025,2.6798181309275013
2026-06-11T04:55:55.874686,ethereum,1659.81,200338798169.3449,12237595110.59202,2.4270596085484497
2026-06-11T05:00:56.499125,bitcoin,62860,1259711911347.919,29008458509.454456,2.684208262013371
2026-06-11T05:00:56.502744,ethereum,1658.25,200325577709.27753,12381740522.448929,2.334290193394967
2026-06-11T05:05:57.121146,bitcoin,62871,1259644632562.7947,29550901433.373108,2.754298823264058
2026-06-11T05:05:57.122759,ethereum,1658.36,200117293180.9292,13440644402.776173,2.421838869910245
2026-06-11T05:10:57.727807,bitcoin,62786,1259519567253.4214,29113563623.78644,2.7645429476008125
2026-06-11T05:10:57.731011,ethereum,1655.79,199893018722.41812,12165650515.652576,2.434491939337314
2026-06-11T05:15:58.347542,bitcoin,62773,1257907986412.0286,29150843475.76323,2.777801286839233
2026-06-11T05:15:58.353264,ethereum,1656.13,199893018722.41812,12144249979.997347,2.4719478405258806
2026-06-11T05:20:59.071280,bitcoin,62761,1257291817508.034,29276786381.666348,2.7569579584787514
2026-06-11T05:20:59.074177,ethereum,1656.25,199825092664.0331,12819658936.100111,2.479263303315185
2026-06-11T05:25:59.709924,bitcoin,62726,1257310210422.8381,29530009616.78928,2.586836101742106
2026-06-11T05:25:59.714489,ethereum,1654.98,199737388227.6165,12068726199.608545,2.3237330767216364
2026-06-11T05:31:00.328350,bitcoin,62747,1257459261273.536,28840990525.137093,2.49231137413821
2026-06-11T05:31:00.331961,ethereum,1655.25,199708338589.9341,12696067680.294947,2.2325714414001907
2026-06-11T05:36:00.944192,bitcoin,62854,1258804157841.8489,29769840528.86094,2.6670566647217826
2026-06-11T05:36:00.946244,ethereum,1658.36,199855950394.2552,12821527698.809929,2.4246355950737106
2026-06-11T05:41:01.570210,bitcoin,62854,1259756553326.0947,28108054788.892887,2.6668418892135426
2026-06-11T05:41:01.574066,ethereum,1658.27,200119999022.51175,13270252593.201752,2.418941937044605
2026-06-11T05:46:02.110056,bitcoin,62841,1259482060687.213,28945548417.026447,2.7953048627661605
2026-06-11T05:46:02.117271,ethereum,1657.83,200078150237.80667,11925098835.6736,2.5361039304433377
2026-06-11T05:51:02.800607,bitcoin,62849,1259553226905.8616,28315368691.24369,2.685666671501637
2026-06-11T05:51:02.807487,ethereum,1657.58,200048894377.0244,12633058557.50429,2.4281413984986315
2026-06-11T05:56:03.445994,bitcoin,62885,1260224099134.399,28723469692.67839,2.612802015974286
2026-06-11T05:56:03.446927,ethereum,1658.93,200086922093.90356,12825589480.35721,2.247466972462785
2026-06-11T06:01:04.063501,bitcoin,62858,1259714524458.153,28766268047.389248,2.5972328253974504
2026-06-11T06:01:04.073545,ethereum,1657.57,200040542282.98145,12629642413.110859,2.2134539367615123
2026-06-11T06:06:04.736196,bitcoin,62817,1260003932090.9507,29593772587.55934,2.6599312171267884
2026-06-11T06:06:04.737950,ethereum,1656.76,199951288471.82098,12122981547.736563,2.2922176503848406
2026-06-11T06:11:05.334303,bitcoin,62854,1258543057959.2644,29068015402.364456,2.653330497316651
2026-06-11T06:11:05.351302,ethereum,1657.29,200050973829.9099,12753749279.01746,2.251700589628597
2026-06-11T06:16:06.018289,bitcoin,62854,1259532799735.9683,28886335890.885277,2.8129729013485085
2026-06-11T06:16:06.037745,ethereum,1656.49,200050973829.9099,13204223074.660948,2.39242886600239
2026-06-11T06:21:06.616815,bitcoin,62775,1259139833051.3547,29058936250.988384,2.5643425883043123
2026-06-11T06:21:06.622124,ethereum,1654.09,199931498861.92694,13237756710.889875,2.072629719604239
2026-06-11T06:26:07.179646,bitcoin,62769,1257975124422.8713,28240131954.27084,2.4117538943746633
2026-06-11T06:26:07.188166,ethereum,1653.81,199581538461.0662,12153583117.472221,1.8744372121539892
2026-06-11T06:31:07.743083,bitcoin,62780,1257818437815.6697,29657634924.125443,2.3299610601013097
2026-06-11T06:31:07.744188,ethereum,1654.82,199699917121.25522,12163450424.841959,1.8020915987187274
2026-06-11T06:36:08.355922,bitcoin,62823,1259088211478.3,28860032371.463852,2.5138637562754824
2026-06-11T06:36:08.361686,ethereum,1655.7,199891427150.8402,12152623405.393047,1.9043649486112664
2026-06-11T06:41:09.006660,bitcoin,62841,1259681865805.8933,28888907466.025543,2.5759636966779302
2026-06-11T06:41:09.008894,ethereum,1655.73,199889043371.40723,12655035212.513054,1.8992509675638245
2026-06-11T06:46:09.685074,bitcoin,62862,1259571265564.8994,28992730197.51774,2.6018270355011874
2026-06-11T06:46:09.687149,ethereum,1655.39,199789205238.37857,12160649157.04064,1.8806851194478522
2026-06-11T06:51:10.278881,bitcoin,62888,1259808029518.8462,28876412111.526997,2.645120769908065
2026-06-11T06:51:10.280200,ethereum,1655.99,199821120638.34268,12161506420.229483,1.9174301932994828
2026-06-11T06:56:10.960402,bitcoin,62970,1261503704961.522,29044918776.870552,2.6503396800967494
2026-06-11T06:56:10.964170,ethereum,1658.02,200062151390.58075,12618570612.920835,1.9005971647834476
2026-06-11T07:01:11.601571,bitcoin,63078,1263920644101.533,29949410878.918613,2.825288257722312
2026-06-11T07:01:11.605359,ethereum,1657.59,200130523851.2973,12786136074.722002,1.8742258419981443
2026-06-11T07:06:12.172668,bitcoin,63118,1263962256798.6208,25329988285.014393,3.459521743370455
2026-06-11T07:06:12.173490,ethereum,1658.47,200130481594.47946,12704696870.545202,2.5685255459946954
2026-06-11T07:11:12.772509,bitcoin,63088,1264583589180.4456,29757556126.15223,3.4178181536613255
2026-06-11T07:11:12.774952,ethereum,1658.13,200130252326.09418,13107950303.674026,2.572251457095104
2026-06-11T07:16:13.508865,bitcoin,63116,1264829823485.7185,28154596294.356026,3.3241274096993108
2026-06-11T07:16:13.512370,ethereum,1660.1,200298030833.67395,12326340899.519129,2.5534677058201143
2026-06-11T07:21:14.168862,bitcoin,63083,1264996467367.303,29667959693.597298,3.218488430156458
2026-06-11T07:21:14.171215,ethereum,1659.83,200470491406.21936,13122458093.045124,2.452444823739958
2026-06-11T07:26:14.810511,bitcoin,63097,1264088265718.495,29039088927.824883,3.582715799895417
2026-06-11T07:26:14.824177,ethereum,1660.74,200297908001.96976,13051089414.758537,2.809643086498906
2026-06-11T07:31:15.482844,bitcoin,63090,1264428928969.1753,29511074284.44168,3.5403220259810784
2026-06-11T07:31:15.484820,ethereum,1661.12,200469961771.93423,12562775913.506712,2.7706393934243083
2026-06-11T07:36:16.360021,bitcoin,63136,1265560960361.2153,29597534383.938488,3.5910510211999944
2026-06-11T07:36:16.364742,ethereum,1663.3,200726057158.37534,12312372430.865496,2.7866320401335734
2026-06-11T07:41:17.034272,bitcoin,63069,1264527547136.2654,29575853725.406094,3.4053642039335106
2026-06-11T07:41:17.035824,ethereum,1660.69,200608984669.418,12588338465.381363,2.546417041220592
2026-06-11T07:46:17.704592,bitcoin,63070,1264191238648.8923,28754431936.979782,3.383159269660827
2026-06-11T07:46:17.707983,ethereum,1660.86,200457212200.95227,12361526139.609325,2.49277694381978
2026-06-11T07:51:18.381838,bitcoin,63046,1263731092427.9033,28686356397.735607,3.345617105690441
2026-06-11T07:51:18.386423,ethereum,1660.95,200455448760.65448,12451617561.149847,2.525445797996598
2026-06-11T07:56:18.982604,bitcoin,63111,1264907805816.6064,28974445684.35445,3.4677519372039836
2026-06-11T07:56:18.983653,ethereum,1667.31,201193677246.53958,10974233190.263168,2.9769685628899154
2026-06-11T08:01:19.609772,bitcoin,63056,1263777302545.2053,28844891408.936153,3.377384425461949
2026-06-11T08:01:19.612189,ethereum,1665.69,201032826893.76047,12647722302.792412,2.8768304289335958
2026-06-11T08:06:20.286413,bitcoin,62994,1262314228641.3887,28971458733.1992,3.2210930092313106
2026-06-11T08:06:20.288684,ethereum,1661.73,200634181985.9414,12589004985.67757,2.5716421843030526
2026-06-11T08:11:20.887832,bitcoin,62973,1262314228641.3887,28123856748.62439,2.9971493200063564
2026-06-11T08:11:20.892662,ethereum,1658.93,200634181985.9414,12516723739.777534,2.24672899509671
2026-06-11T08:16:21.566103,bitcoin,63064,1263316174621.883,29670255834.780037,3.2520715920460477
2026-06-11T08:16:21.575426,ethereum,1659.41,200289263397.57394,12058215907.364964,2.391651828688092
2026-06-11T08:21:22.156367,bitcoin,63080,1264449391587.3223,29070873046.002308,3.3482149659361644
2026-06-11T08:21:22.158494,ethereum,1659.36,200291106859.25162,12058141907.125443,2.3716676749624837
2026-06-11T08:26:22.855491,bitcoin,62711,1257003375850.8228,29663989358.08856,2.672516935607736
2026-06-11T08:26:22.864077,ethereum,1648.98,199024510857.80508,13177554258.184114,1.6104833271240133
2026-06-11T08:31:23.476537,bitcoin,62645,1256362297632.787,30044785719.990555,1.597527340449563
2026-06-11T08:31:23.479859,ethereum,1647.81,198911877912.33414,13213112330.810547,0.677780657199484
2026-06-11T08:36:24.277424,bitcoin,62582,1253729584570.8467,29901874580.012505,1.464105462171953
2026-06-11T08:36:24.281949,ethereum,1645.4,198451538315.4736,13152424568.149782,0.3769364436040206
2026-06-11T08:41:24.886295,bitcoin,62740,1257325089279.0212,29797962718.0228,1.810959321600044
2026-06-11T08:41:24.888590,ethereum,1646.83,198767823675.29926,13105440532.57937,0.582878597987856
2026-06-11T08:46:25.558501,bitcoin,62790,1258084500350.9187,29997303100.474056,1.7322694477847054
2026-06-11T08:46:25.560558,ethereum,1648.33,198886288178.84863,13127950133.485987,0.5323736228271007
2026-06-11T08:51:26.273624,bitcoin,62866,1259282299957.4512,29432903203.340523,1.9480117212636858
2026-06-11T08:51:26.277077,ethereum,1649.55,199054983085.86694,13126776381.37541,0.7360224221507708
2026-06-11T08:56:26.971334,bitcoin,62905,1260508517451.832,29247754083.24627,2.1443621600589737
2026-06-11T08:56:26.975739,ethereum,1649.98,199108413230.45435,13147098919.69945,0.8836345648274797
2026-06-11T09:01:27.699991,bitcoin,62959,1261362934011.772,29253002800.44827,2.413261925425304
2026-06-11T09:01:27.703396,ethereum,1650.6,199164246911.4897,12659091145.393463,1.0900074667133546
2026-06-11T09:06:28.575229,bitcoin,62877,1260032125677.267,29136904011.892624,2.1993983439122045
2026-06-11T09:06:28.578172,ethereum,1648.44,198915254814.4315,12545476492.912586,0.8687847160014509
2026-06-11T09:11:29.244486,bitcoin,62844,1259749630966.7742,28653529246.838955,2.201788811221624
2026-06-11T09:11:29.246706,ethereum,1648.27,198960943881.5987,12492907790.805458,0.8900025875205232
2026-06-11T09:16:29.955100,bitcoin,62850,1259612395019.316,28423086800.697906,2.299022962010077
2026-06-11T09:16:29.960772,ethereum,1648.21,198913058444.4436,12995101775.499805,0.9377443508680668
2026-06-11T09:21:30.592871,bitcoin,62938,1260256042087.3083,29359238993.17506,2.3696250590818613
2026-06-11T09:21:30.593490,ethereum,1651.29,199028952733.0618,13052999930.083332,0.9513894184695759
2026-06-11T09:26:31.418364,bitcoin,62816,1261154614312.5317,29973606653.695465,2.153231469970768
2026-06-11T09:26:31.424054,ethereum,1647.55,199308962458.83643,13054279771.364983,0.6963391473110492
2026-06-11T09:31:32.129119,bitcoin,62751,1258144622894.6016,29730728302.248104,1.7555304033126637
2026-06-11T09:31:32.132188,ethereum,1646.9,198824388790.74237,12436262106.841707,0.2731444069894819
2026-06-11T09:36:32.791966,bitcoin,62708,1256534857554.0278,29281455916.15178,1.0706783913721298
2026-06-11T09:36:32.795116,ethereum,1646.59,198698961489.87442,12385255882.354862,-0.6526010137558715
2026-06-11T09:41:33.457840,bitcoin,62780,1258196600645.323,29713282810.914715,0.9603056737409972
2026-06-11T09:41:33.460504,ethereum,1647.85,198867697821.7866,12393558324.63416,-0.8734708145677129
2026-06-11T09:46:34.106812,bitcoin,62908,1257339654380.2383,29407733828.281372,0.9437113330673353
2026-06-11T09:46:34.108405,ethereum,1649.66,198589350820.1393,12833104570.074625,-0.8356064242878961
2026-06-11T09:51:34.788662,bitcoin,62992,1262351400314.9136,28210185095.192318,1.2930781022167375
2026-06-11T09:51:34.795753,ethereum,1653.26,199574589204.8214,12144524672.01913,-0.15327524381670368
2026-06-11T09:56:35.290315,bitcoin,63100,1264610250419.953,29562113326.877197,1.6504643169816764
2026-06-11T09:56:35.294035,ethereum,1655.8,199710394509.0244,11698907917.918777,0.28488484517699764
2026-06-11T10:01:35.898789,bitcoin,63003,1262113367900.447,29599814279.20103,1.409886294952431
2026-06-11T10:01:35.901895,ethereum,1651.92,199386166793.20538,11387245654.11086,0.012003369642345184
2026-06-11T10:06:36.551670,bitcoin,62965,1261624718903.734,28080949855.337246,1.2759062524084293
2026-06-11T10:06:36.554183,ethereum,1651.89,199324796774.04648,12025762607.943007,-0.07344201876931596
2026-06-11T10:11:37.177129,bitcoin,62804,1260438102227.1082,29695462506.615303,1.1737684074963444
2026-06-11T10:11:37.178288,ethereum,1646.11,199021511131.68182,11645870756.783068,-0.19020615450844794
2026-06-11T10:16:37.788679,bitcoin,62750,1260438102227.1082,29459299948.0445,1.3931314855443002
2026-06-11T10:16:37.791812,ethereum,1643.11,199021511131.68182,11326771619.299757,-0.07893450859156757
2026-06-11T10:21:38.424698,bitcoin,62738,1258078138904.5205,29676540710.306488,1.2053250944465381
2026-06-11T10:21:38.425953,ethereum,1640.94,198324412321.529,12073369071.999311,-0.335345590954942
2026-06-11T10:26:39.128571,bitcoin,62871,1259581457141.898,29728510987.033726,1.3698072838484991
2026-06-11T10:26:39.130392,ethereum,1645.22,198426143579.2781,11659799334.301374,-0.07886951910201995
2026-06-11T10:31:39.702115,bitcoin,62909,1259868826710.153,29763352464.888065,1.5666902965691176
2026-06-11T10:31:39.703802,ethereum,1646.36,198645598173.725,12154802289.95213,0.1995102154486643
2026-06-11T10:36:40.319545,bitcoin,62859,1259444266861.5935,29706318448.551727,1.6656006039658044
2026-06-11T10:36:40.323235,ethereum,1646.57,198594056681.46628,12144867978.651735,0.4063173914935979
2026-06-11T10:41:40.926010,bitcoin,62861,1260823389378.4949,29720990545.094906,1.4151671215540405
2026-06-11T10:41:40.927865,ethereum,1648.32,199001765960.0104,12671959954.033474,0.25111741732609694
2026-06-11T10:46:41.493361,bitcoin,62823,1259183685312.6067,29177133555.65395,1.4934814274414787
2026-06-11T10:46:41.495702,ethereum,1649.61,199060285874.86377,12123352410.523151,0.42997243128278545
2026-06-11T10:51:42.226875,bitcoin,62840,1259150788384.8206,29175384044.274837,1.5915148088465658
2026-06-11T10:51:42.235990,ethereum,1650.83,199078675484.38977,12134221573.195372,0.5913669633644336
2026-06-11T10:56:42.845922,bitcoin,62862,1260241895982.1416,29014307676.436634,1.4211387767893677
2026-06-11T10:56:42.848777,ethereum,1651.05,199275182904.7142,11443192567.445074,0.5108156464012017
2026-06-11T11:01:43.578787,bitcoin,62691,1256466703643.5393,29423794872.469383,0.7223040939567106
2026-06-11T11:01:43.581359,ethereum,1642.82,198310426441.42502,12154689803.336493,-0.3260846800214964
2026-06-11T11:06:44.201683,bitcoin,62617,1254151366428.7751,29497134600.440647,1.0770255902593837
2026-06-11T11:06:44.202498,ethereum,1640.19,197805117191.86752,12097406055.045176,9.362065283080076e-05
2026-06-11T11:11:44.775436,bitcoin,62676,1254847153516.052,29529513005.540974,1.199674769861642
2026-06-11T11:11:44.819925,ethereum,1642.05,197914990393.43365,12101999641.16274,0.182392471363415
2026-06-11T11:16:45.429075,bitcoin,62649,1256578015529.485,29586339117.36633,1.1883929823347934
2026-06-11T11:16:45.431152,ethereum,1643.5,198436675202.8701,12592240504.314156,0.2932659157186995
2026-06-11T11:21:46.053490,bitcoin,62626,1255075531486.9946,29559678682.426044,0.6368727837728231
2026-06-11T11:21:46.056324,ethereum,1644.01,198323231551.37817,12591891898.33661,-0.20923665983687573
2026-06-11T11:26:46.805149,bitcoin,62708,1256639654998.7017,29472516255.921177,0.7266460626773685
2026-06-11T11:26:46.809405,ethereum,1646.51,198735448564.072,12087064973.309576,-0.1268335860965313
2026-06-11T11:31:47.569196,bitcoin,62651,1255917601575.2207,29499664365.573597,0.6329621162736428
2026-06-11T11:31:47.577658,ethereum,1644.3,198461915074.92944,12086255876.629309,-0.2585916143897068
2026-06-11T11:36:48.283612,bitcoin,62690,1254975149744.2803,28694226637.107204,0.8042161862377326
2026-06-11T11:36:48.288994,ethereum,1645.27,198293644263.89038,12559355056.727955,-0.15736335840670776
2026-06-11T11:41:48.958594,bitcoin,62773,1258166536852.9968,29386642241.49544,0.7774643066532065
2026-06-11T11:41:48.959504,ethereum,1647.63,198836835227.08496,12062673055.46811,-0.18224698648422666
2026-06-11T11:46:49.620604,bitcoin,62656,1257688279731.5554,29468747946.944984,0.7524535444543764
2026-06-11T11:46:49.621544,ethereum,1644.11,198780245223.95862,12548936106.761555,-0.07785370638426668
2026-06-11T11:51:50.392105,bitcoin,62574,1254515910897.9514,29067974667.57012,0.037653714643462136
2026-06-11T11:51:50.394343,ethereum,1641.22,198173195061.53006,11304497817.610542,-0.6271809522614907
2026-06-11T11:56:51.057296,bitcoin,62568,1253703414143.2947,28199109022.950882,-0.08849867811149636
2026-06-11T11:56:51.061784,ethereum,1641.05,198014677210.53403,11779123829.648855,-0.9396977280110489
2026-06-11T12:01:51.669760,bitcoin,62678,1255417856262.2434,28777490105.804073,0.33953850412351555
2026-06-11T12:01:51.671182,ethereum,1643.21,198252736294.52005,12241209722.51364,-0.6372364760045763
2026-06-11T12:06:52.289315,bitcoin,62649,1255425732886.1958,28622195091.276993,0.40009530184888675
2026-06-11T12:06:52.290866,ethereum,1643.11,198268975217.38916,11691762212.238508,-0.6076530032031341
2026-06-11T12:11:52.994598,bitcoin,62681,1255425732886.1958,28564225284.46487,0.45227523883563137
2026-06-11T12:11:53.005960,ethereum,1645.55,198268975217.38916,12128619734.820837,-0.3687187081419694
2026-06-11T12:16:53.600046,bitcoin,62738,1256597026119.418,27893100257.802776,0.7229927030647765
2026-06-11T12:16:53.601298,ethereum,1646.47,198659038141.00272,11630627831.091722,-0.2441377842716573
2026-06-11T12:21:54.210038,bitcoin,62743,1257517695047.6992,27293946310.123505,0.808444306438272
2026-06-11T12:21:54.213985,ethereum,1645.9,198724096072.3239,11043040627.475126,-0.14105173295048828
2026-06-11T12:26:54.747219,bitcoin,62577,1257119035291.765,28547491404.76798,0.5957299384002034
2026-06-11T12:26:54.754894,ethereum,1640.5,198567763370.23627,11532153186.62112,-0.3815281734064326
2026-06-11T12:31:55.425134,bitcoin,62559,1253932818160.7488,28526154939.259144,0.5603117997859093
2026-06-11T12:31:55.432593,ethereum,1639.36,197943446088.6072,11043695121.59689,-0.40796760212308825
2026-06-11T12:36:56.337264,bitcoin,62614,1254713303197.7988,28071667958.947987,0.5345658511646036
2026-06-11T12:36:56.339262,ethereum,1641.81,198075223681.60995,11548204685.651743,-0.38649626086476074
2026-06-11T12:41:57.056975,bitcoin,62649,1256468393574.03,27555396224.799038,0.6892488120686857
2026-06-11T12:41:57.059273,ethereum,1643.4,198494944954.87744,10804308147.494658,-0.11072465688167013
2026-06-11T12:46:58.996218,bitcoin,62568,1254783461365.908,28659310615.29984,0.9593990886030132
2026-06-11T12:46:59.000856,ethereum,1640.19,198144180555.9701,11518255897.576357,0.27071614240113145
2026-06-11T12:51:59.678431,bitcoin,62555,1254089955074.452,27896528377.55155,0.7427098615868842
2026-06-11T12:51:59.683212,ethereum,1638.94,197903997669.35977,11426568331.06666,0.0752782879995723
2026-06-11T12:57:00.384013,bitcoin,62554,1253702505288.323,28434579490.15635,0.6765515085454392
2026-06-11T12:57:00.385757,ethereum,1639.27,197813393450.96933,10942939164.17613,0.001233002000385436
2026-06-11T13:02:01.089058,bitcoin,62507,1253086894729.114,27801369709.86308,0.39911234465302
2026-06-11T13:02:01.094793,ethereum,1637.86,197709275750.3192,10711520966.539461,-0.08482716268371927
2026-06-11T13:07:01.854519,bitcoin,62408,1250551107613.7947,28450628850.302643,0.4047717008966274
2026-06-11T13:07:01.856622,ethereum,1635.6,197336065830.29492,11917897807.931173,-0.41720617069052196
2026-06-11T13:12:02.632088,bitcoin,62454,1251349545443.4338,28429354905.649296,0.6648498812574207
2026-06-11T13:12:02.637618,ethereum,1637.88,197603888325.3792,10883043768.129534,-0.04859326458789769
2026-06-11T13:17:03.236031,bitcoin,62402,1250536922263.1702,28460936229.125713,0.5102584739927529
2026-06-11T13:17:03.238855,ethereum,1635.21,197352554565.00134,11343074580.432077,-0.27108608183205857
2026-06-11T13:22:04.526860,bitcoin,62343,1249705505041.6785,27354905985.849804,0.48813140174259184
2026-06-11T13:22:04.530345,ethereum,1633.15,197089092091.0324,10852073006.199965,-0.30568193066129534
2026-06-11T13:27:05.238896,bitcoin,62335,1248795399858.821,27778077054.681572,0.5965611032003136
2026-06-11T13:27:05.253205,ethereum,1633.52,197000734287.70142,11288313576.170015,-0.04223486134399591
2026-06-11T13:32:06.224507,bitcoin,62786,1258355112432.765,28862286205.941635,1.6163374076579564
2026-06-11T13:32:06.228021,ethereum,1647.18,198763602681.26102,12327237104.53228,1.1801756857937833
2026-06-11T13:37:06.936065,bitcoin,63152,1267626442559.271,28675057844.223347,2.3178660601923284
2026-06-11T13:37:06.942810,ethereum,1668.97,201287695078.79285,11770164921.906511,2.735505078293851
2026-06-11T13:42:07.793090,bitcoin,63236,1265889461346.3362,29002518060.38517,2.412217544024998
2026-06-11T13:42:07.796083,ethereum,1674.07,201845043695.74,11431141056.955168,3.0681604975422876
2026-06-11T13:47:08.669230,bitcoin,63328,1268002581714.588,29458205345.622036,2.242313199206594
2026-06-11T13:47:08.672245,ethereum,1675.57,202062170358.76627,11932440662.608692,2.8244593538984644
2026-06-11T13:52:09.398261,bitcoin,63463,1271849768357.5562,29566161319.036873,2.6325711621174426
2026-06-11T13:52:09.400557,ethereum,1686.16,203269161752.9616,12217104917.882885,3.51812114406384
2026-06-11T13:57:10.478414,bitcoin,63384,1270957060144.299,29067531279.0387,2.350943361375697
2026-06-11T13:57:10.496015,ethereum,1682.25,203343743563.27942,11744077499.044401,3.1504195979845537
2026-06-11T14:02:11.184713,bitcoin,63538,1271201875713.0474,29829465250.259876,2.4798615425171686
2026-06-11T14:02:11.187482,ethereum,1685.5,203096002302.56088,12304797065.687038,3.2134333748158035
2026-06-11T14:07:11.876725,bitcoin,63375,1271201875713.0474,30149150588.235447,2.2662458961972005
2026-06-11T14:07:11.881100,ethereum,1678.37,203096002302.56088,12375460398.150692,2.9247221587914334
2026-06-11T14:12:12.720359,bitcoin,63277,1269289566274.075,29615743718.998062,2.205997228604639
2026-06-11T14:12:12.722735,ethereum,1677.36,202355557864.68622,12271559102.628502,2.957682649770303
2026-06-11T14:17:13.432342,bitcoin,63468,1269289566274.075,30359584134.066933,2.591463560446964
2026-06-11T14:17:13.439636,ethereum,1684.18,202355557864.68622,12501641063.73009,3.4701645961706897
2026-06-11T14:22:14.419752,bitcoin,63495,1272099062896.3408,29753059603.819775,2.6119406287951765
2026-06-11T14:22:14.427857,ethereum,1684.82,203285262228.3985,12526546976.925814,3.474319403853457
2026-06-11T14:27:15.123421,bitcoin,63343,1269192891729.2183,26337321860.332607,2.4225794510542875
2026-06-11T14:27:15.127426,ethereum,1679.86,202627414321.40408,12091861039.483225,3.2231057570588346
2026-06-11T14:32:15.979822,bitcoin,63337,1269541626064.4639,29584072275.955074,2.3521378545439178
2026-06-11T14:32:15.982241,ethereum,1679.15,202597218581.84415,12433043733.236889,2.946553274910187
2026-06-11T14:37:16.960410,bitcoin,63378,1269626590786.7715,29621128758.20555,2.630793867744611
2026-06-11T14:37:16.962065,ethereum,1680.64,202751408438.61206,11891584938.0431,3.3695721554326195
2026-06-11T14:42:17.745996,bitcoin,63456,1271409794086.6128,30133305176.673157,2.8039318783122726
2026-06-11T14:42:17.750195,ethereum,1683.48,203083314593.26004,13103018285.91489,3.5816715717445198
2026-06-11T14:47:18.264345,bitcoin,63459,1271885792020.0176,29540493487.32139,2.779022501797565
2026-06-11T14:47:18.272283,ethereum,1684.12,203267573576.9284,13108850056.276905,3.5278570362912176
2026-06-11T14:52:19.096981,bitcoin,63432,1271716833334.253,30323330192.62629,2.7897631498067885
2026-06-11T14:52:19.110047,ethereum,1682.84,203143764043.2731,13156855452.47759,3.5082899741532496
2026-06-11T14:57:19.781684,bitcoin,63436,1271644137441.35,29725557165.127277,2.635204883674809
2026-06-11T14:57:19.784822,ethereum,1682.28,203067133664.5265,12671002773.56031,3.2546338249249107
2026-06-11T15:02:20.715265,bitcoin,63400,1270428385145.6223,30321677576.430813,2.5945626995491753
